Division,river_discharge,Year,Quarter,Month,Day
Rajshahi,4364.16,,,,
Rajshahi,4374.22,,,,
Rajshahi,4384.31,,,,
Rajshahi,4394.42,,,,
Rajshahi,4404.55,,,,
Rajshahi,4414.7,,,,
Rajshahi,4424.88,,,,
Rajshahi,4435.09,,,,
Rajshahi,4445.31,,,,
Rajshahi,4455.56,,,,
Rajshahi,4465.84,,,,
Rajshahi,4476.13,,,,
Rajshahi,4486.45,,,,
Rajshahi,4496.8,,,,
Rajshahi,4507.17,,,,
Rajshahi,4517.56,,,,
Rajshahi,4527.97,,,,
Rajshahi,4538.42,,,,
Rajshahi,4548.88,,,,
Rajshahi,4559.37,,,,
Rajshahi,4569.88,,,,
Rajshahi,4580.42,,,,
Rajshahi,4590.98,,,,
Rajshahi,4601.57,,,,
Rajshahi,4612.18,,,,
Rajshahi,4622.81,,,,
Rajshahi,4633.47,,,,
Rajshahi,4644.15,,,,
Rajshahi,4654.86,,,,
Rajshahi,4665.59,,,,
Rajshahi,4676.35,,,,
Rajshahi,4687.13,,,,
Rajshahi,4697.94,,,,
Rajshahi,4708.77,,,,
Rajshahi,4719.63,,,,
Rajshahi,4730.51,,,,
Rajshahi,4741.42,,,,
Rajshahi,4752.35,,,,
Rajshahi,4763.31,,,,
Rajshahi,4774.29,,,,
Rajshahi,4785.3,,,,
Rajshahi,4796.33,,,,
Rajshahi,4807.39,,,,
Rajshahi,4818.48,,,,
Rajshahi,4829.59,,,,
Rajshahi,4840.72,,,,
Rajshahi,4851.89,,,,
Rajshahi,4863.07,,,,
Rajshahi,4874.28,,,,
Rajshahi,4885.52,,,,
Rajshahi,4896.79,,,,
Rajshahi,4908.08,,,,
Rajshahi,4919.39,,,,
Rajshahi,4930.74,,,,
Rajshahi,4942.11,,,,
Rajshahi,4953.5,,,,
Rajshahi,4964.92,,,,
Rajshahi,4976.37,,,,
Rajshahi,4987.84,,,,
Rajshahi,4999.34,,,,
Rajshahi,5010.87,,,,
Rajshahi,5022.43,,,,
Rajshahi,5034,,,,
Rajshahi,5045.61,,,,
Rajshahi,5057.25,,,,
Rajshahi,5068.91,,,,
Rajshahi,5080.6,,,,
Rajshahi,5092.31,,,,
Rajshahi,5104.05,,,,
Rajshahi,5115.82,,,,
Rajshahi,5127.61,,,,
Rajshahi,5139.44,,,,
Rajshahi,5151.29,,,,
Rajshahi,5175.07,,,,
Rajshahi,5198.96,,,,
Rajshahi,5210.95,,,,
Rajshahi,5222.96,,,,
Rajshahi,5235.01,,,,
Rajshahi,5247.07,,,,
Rajshahi,5259.17,,,,
Rajshahi,5271.3,,,,
Rajshahi,5283.45,,,,
Rajshahi,5295.63,,,,
Rajshahi,5332.35,,,,
Rajshahi,5344.64,,,,
Rajshahi,5356.97,,,,
Rajshahi,5369.32,,,,
Rajshahi,5381.7,,,,
Rajshahi,5394.11,,,,
Rajshahi,5406.54,,,,
Rajshahi,5419.01,,,,
Rajshahi,5431.5,,,,
Rajshahi,5444.03,,,,
Rajshahi,5456.58,,,,
Rajshahi,5469.16,,,,
Rajshahi,5481.77,,,,
Rajshahi,5494.41,,,,
Rajshahi,5507.08,,,,
Rajshahi,5519.78,,,,
Rajshahi,5532.5,,,,
Rajshahi,5545.26,,,,
Rajshahi,5558.04,,,,
Rajshahi,5570.86,,,,
Rajshahi,5583.7,,,,
Rajshahi,5596.57,,,,
Rajshahi,5609.48,,,,
Rajshahi,5622.41,,,,
Rajshahi,5635.38,,,,
Rajshahi,5661.39,,,,
Rajshahi,5674.45,,,,
Rajshahi,5687.53,,,,
Rajshahi,5700.64,,,,
Rajshahi,5713.79,,,,
Rajshahi,5726.96,,,,
Rajshahi,5740.17,,,,
Rajshahi,5753.4,,,,
Rajshahi,5766.66,,,,
Rajshahi,5779.96,,,,
Rajshahi,5793.29,,,,
Rajshahi,5806.64,,,,
Rajshahi,5820.03,,,,
Rajshahi,5833.45,,,,
Rajshahi,5846.9,,,,
Rajshahi,5860.38,,,,
Rajshahi,5901.01,,,,
Rajshahi,5914.62,,,,
Rajshahi,5928.25,,,,
Rajshahi,5941.92,,,,
Rajshahi,5955.62,,,,
Rajshahi,5969.35,,,,
Rajshahi,5983.12,,,,
Rajshahi,5996.91,,,,
Rajshahi,6010.74,,,,
Rajshahi,6024.6,,,,
Rajshahi,6038.48,,,,
Rajshahi,6052.41,,,,
Rajshahi,6066.36,,,,
Rajshahi,6080.35,,,,
Rajshahi,6094.37,,,,
Rajshahi,6108.42,,,,
Rajshahi,6122.5,,,,
Rajshahi,6136.62,,,,
Rajshahi,6150.77,,,,
Rajshahi,6164.95,,,,
Rajshahi,6179.16,,,,
Rajshahi,6193.41,,,,
Rajshahi,6207.69,,,,
Rajshahi,6222,,,,
Rajshahi,6236.35,,,,
Rajshahi,6250.73,,,,
Rajshahi,6265.14,,,,
Rajshahi,6279.58,,,,
Rajshahi,6294.06,,,,
Rajshahi,6308.57,,,,
Rajshahi,6337.7,,,,
Rajshahi,6366.95,,,,
Rajshahi,6381.64,,,,
Rajshahi,6411.09,,,,
Rajshahi,6425.88,,,,
Rajshahi,6440.69,,,,
Rajshahi,6455.54,,,,
Rajshahi,6470.43,,,,
Rajshahi,6500.3,,,,
Rajshahi,6515.28,,,,
Rajshahi,6530.31,,,,
Rajshahi,6545.36,,,,
Rajshahi,6575.58,,,,
Rajshahi,6590.74,,,,
Rajshahi,6605.93,,,,
Rajshahi,6621.17,,,,
Rajshahi,6636.43,,,,
Rajshahi,6651.73,,,,
Rajshahi,6682.44,,,,
Rajshahi,6697.85,,,,
Rajshahi,6713.29,,,,
Rajshahi,6728.77,,,,
Rajshahi,6744.28,,,,
Rajshahi,6775.42,,,,
Rajshahi,6791.04,,,,
Rajshahi,6806.69,,,,
Rajshahi,6822.39,,,,
Rajshahi,6853.88,,,,
Rajshahi,6869.68,,,,
Rajshahi,6885.52,,,,
Rajshahi,6901.4,,,,
Rajshahi,6917.31,,,,
Rajshahi,6933.26,,,,
Rajshahi,6949.24,,,,
Rajshahi,6965.26,,,,
Rajshahi,6981.33,,,,
Rajshahi,6997.42,,,,
Rajshahi,7013.55,,,,
Rajshahi,7029.72,,,,
Rajshahi,7045.93,,,,
Rajshahi,7062.18,,,,
Rajshahi,7078.46,,,,
Rajshahi,7094.78,,,,
Rajshahi,7111.14,,,,
Rajshahi,7127.53,,,,
Rajshahi,7160.43,,,,
Rajshahi,7176.94,,,,
Rajshahi,7193.49,,,,
Rajshahi,7210.08,,,,
Rajshahi,7226.7,,,,
Rajshahi,7243.36,,,,
Rajshahi,7260.06,,,,
Rajshahi,7293.57,,,,
Rajshahi,7327.25,,,,
Rajshahi,7344.14,,,,
Rajshahi,7361.07,,,,
Rajshahi,7378.04,,,,
Rajshahi,7395.05,,,,
Rajshahi,7412.1,,,,
Rajshahi,7429.19,,,,
Rajshahi,7446.32,,,,
Rajshahi,7463.49,,,,
Rajshahi,7497.94,,,,
Rajshahi,7515.23,,,,
Rajshahi,7532.56,,,,
Rajshahi,7567.33,,,,
Rajshahi,7584.78,,,,
Rajshahi,7602.26,,,,
Rajshahi,7619.79,,,,
Rajshahi,7637.36,,,,
Rajshahi,7654.97,,,,
Rajshahi,7672.61,,,,
Rajshahi,7690.3,,,,
Rajshahi,7708.04,,,,
Rajshahi,7725.81,,,,
Rajshahi,7743.62,,,,
Rajshahi,7761.47,,,,
Rajshahi,7797.3,,,,
Rajshahi,7815.28,,,,
Rajshahi,7833.3,,,,
Rajshahi,7851.36,,,,
Rajshahi,7869.46,,,,
Rajshahi,7924.01,,,,
Rajshahi,7942.28,,,,
Rajshahi,7960.59,,,,
Rajshahi,7978.95,,,,
Rajshahi,7997.34,,,,
Rajshahi,8015.78,,,,
Rajshahi,8052.78,,,,
Rajshahi,8071.35,,,,
Rajshahi,8089.96,,,,
Rajshahi,8108.61,,,,
Rajshahi,8127.31,,,,
Rajshahi,8164.82,,,,
Rajshahi,8202.52,,,,
Rajshahi,8240.38,,,,
Rajshahi,8259.38,,,,
Rajshahi,8278.42,,,,
Rajshahi,8297.51,,,,
Rajshahi,8316.64,,,,
Rajshahi,8335.81,,,,
Rajshahi,8355.03,,,,
Rajshahi,8374.29,,,,
Rajshahi,8393.6,,,,
Rajshahi,8412.95,,,,
Rajshahi,8451.79,,,,
Rajshahi,8471.27,,,,
Rajshahi,8490.8,,,,
Rajshahi,8510.38,,,,
Rajshahi,8549.67,,,,
Rajshahi,8569.38,,,,
Rajshahi,8589.14,,,,
Rajshahi,8608.94,,,,
Rajshahi,8628.79,,,,
Rajshahi,8648.68,,,,
Rajshahi,8668.62,,,,
Rajshahi,8728.71,,,,
Rajshahi,8748.84,,,,
Rajshahi,8789.23,,,,
Rajshahi,8809.49,,,,
Rajshahi,8829.8,,,,
Rajshahi,8850.16,,,,
Rajshahi,8870.56,,,,
Rajshahi,8891.01,,,,
Rajshahi,8911.51,,,,
Rajshahi,8932.05,,,,
Rajshahi,8952.65,,,,
Rajshahi,8973.29,,,,
Rajshahi,9014.71,,,,
Rajshahi,9035.5,,,,
Rajshahi,9077.2,,,,
Rajshahi,9098.13,,,,
Rajshahi,9119.11,,,,
Rajshahi,9161.2,,,,
Rajshahi,9182.33,,,,
Rajshahi,9203.5,,,,
Rajshahi,9224.71,,,,
Rajshahi,9267.3,,,,
Rajshahi,9288.66,,,,
Rajshahi,9331.54,,,,
Rajshahi,9374.62,,,,
Rajshahi,9417.9,,,,
Rajshahi,9439.61,,,,
Rajshahi,9461.37,,,,
Rajshahi,9483.18,,,,
Rajshahi,9570.94,,,,
Rajshahi,9593.01,,,,
Rajshahi,9615.12,,,,
Rajshahi,9637.29,,,,
Rajshahi,9681.78,,,,
Rajshahi,9704.1,,,,
Rajshahi,9726.47,,,,
Rajshahi,9771.37,,,,
Rajshahi,9793.9,,,,
Rajshahi,9816.48,,,,
Rajshahi,9884.53,,,,
Rajshahi,9907.32,,,,
Rajshahi,9999,,,,
Rajshahi,10022.05,,,,
Rajshahi,10045.15,,,,
Rajshahi,10068.31,,,,
Rajshahi,10091.53,,,,
Rajshahi,10138.12,,,,
Rajshahi,10161.49,,,,
Rajshahi,10184.91,,,,
Rajshahi,10231.94,,,,
Rajshahi,10255.52,,,,
Rajshahi,10302.86,,,,
Rajshahi,10350.42,,,,
Rajshahi,10398.21,,,,
Rajshahi,10422.18,,,,
Rajshahi,10446.2,,,,
Rajshahi,10470.29,,,,
Rajshahi,10494.42,,,,
Rajshahi,10518.62,,,,
Rajshahi,10542.86,,,,
Rajshahi,10567.18,,,,
Rajshahi,10591.54,,,,
Rajshahi,10615.96,,,,
Rajshahi,10689.54,,,,
Rajshahi,10714.2,,,,
Rajshahi,10738.9,,,,
Rajshahi,10763.65,,,,
Rajshahi,10788.47,,,,
Rajshahi,10813.34,,,,
Rajshahi,10838.27,,,,
Rajshahi,10888.31,,,,
Rajshahi,10913.41,,,,
Rajshahi,10963.78,,,,
Rajshahi,10989.06,,,,
Rajshahi,11014.39,,,,
Rajshahi,11039.79,,,,
Rajshahi,11065.24,,,,
Rajshahi,11090.75,,,,
Rajshahi,11116.32,,,,
Rajshahi,11167.63,,,,
Rajshahi,11193.37,,,,
Rajshahi,11219.19,,,,
Rajshahi,11245.05,,,,
Rajshahi,11270.98,,,,
Rajshahi,11296.96,,,,
Rajshahi,11323,,,,
Rajshahi,11349.1,,,,
Rajshahi,11401.5,,,,
Rajshahi,11427.79,,,,
Rajshahi,11454.13,,,,
Rajshahi,11480.54,,,,
Rajshahi,11507,,,,
Rajshahi,11533.53,,,,
Rajshahi,11560.13,,,,
Rajshahi,11586.78,,,,
Rajshahi,11667.09,,,,
Rajshahi,11720.95,,,,
Rajshahi,11747.98,,,,
Rajshahi,11775.06,,,,
Rajshahi,11802.21,,,,
Rajshahi,11856.68,,,,
Rajshahi,11911.43,,,,
Rajshahi,11938.88,,,,
Rajshahi,11966.41,,,,
Rajshahi,11993.99,,,,
Rajshahi,12021.64,,,,
Rajshahi,12049.36,,,,
Rajshahi,12077.13,,,,
Rajshahi,12132.89,,,,
Rajshahi,12160.86,,,,
Rajshahi,12188.9,,,,
Rajshahi,12216.99,,,,
Rajshahi,12245.16,,,,
Rajshahi,12273.4,,,,
Rajshahi,12301.69,,,,
Rajshahi,12330.05,,,,
Rajshahi,12358.47,,,,
Rajshahi,12415.52,,,,
Rajshahi,12444.14,,,,
Rajshahi,12472.84,,,,
Rajshahi,12530.41,,,,
Rajshahi,12617.27,,,,
Rajshahi,12646.37,,,,
Rajshahi,12704.74,,,,
Rajshahi,12734.03,,,,
Rajshahi,12763.39,,,,
Rajshahi,12822.3,,,,
Rajshahi,12851.87,,,,
Rajshahi,12881.5,,,,
Rajshahi,12911.19,,,,
Rajshahi,12940.96,,,,
Rajshahi,12970.79,,,,
Rajshahi,13000.69,,,,
Rajshahi,13060.71,,,,
Rajshahi,13090.82,,,,
Rajshahi,13121,,,,
Rajshahi,13151.25,,,,
Rajshahi,13211.95,,,,
Rajshahi,13334.21,,,,
Rajshahi,13395.76,,,,
Rajshahi,13426.64,,,,
Rajshahi,13457.61,,,,
Rajshahi,13488.63,,,,
Rajshahi,13582.13,,,,
Rajshahi,13613.44,,,,
Rajshahi,13644.84,,,,
Rajshahi,13707.82,,,,
Rajshahi,13739.42,,,,
Rajshahi,13802.84,,,,
Rajshahi,13866.56,,,,
Rajshahi,13898.53,,,,
Rajshahi,13962.68,,,,
Rajshahi,13994.87,,,,
Rajshahi,14027.13,,,,
Rajshahi,14059.47,,,,
Rajshahi,14091.89,,,,
Rajshahi,14124.38,,,,
Rajshahi,14156.94,,,,
Rajshahi,14189.57,,,,
Rajshahi,14222.28,,,,
Rajshahi,14255.07,,,,
Rajshahi,14320.88,,,,
Rajshahi,14353.9,,,,
Rajshahi,14453.39,,,,
Rajshahi,14520.12,,,,
Rajshahi,14553.59,,,,
Rajshahi,14654.47,,,,
Rajshahi,14722.13,,,,
Rajshahi,14790.09,,,,
Rajshahi,14892.61,,,,
Rajshahi,14926.94,,,,
Rajshahi,14961.36,,,,
Rajshahi,14995.85,,,,
Rajshahi,15030.42,,,,
Rajshahi,15065.07,,,,
Rajshahi,15099.8,,,,
Rajshahi,15134.61,,,,
Rajshahi,15169.51,,,,
Rajshahi,15204.48,,,,
Rajshahi,15239.53,,,,
Rajshahi,15274.66,,,,
Rajshahi,15309.87,,,,
Rajshahi,15345.17,,,,
Rajshahi,15380.54,,,,
Rajshahi,15416.01,,,,
Rajshahi,15451.55,,,,
Rajshahi,15487.17,,,,
Rajshahi,15594.52,,,,
Rajshahi,15666.52,,,,
Rajshahi,15702.63,,,,
Rajshahi,15738.83,,,,
Rajshahi,15775.11,,,,
Rajshahi,15811.48,,,,
Rajshahi,15847.92,,,,
Rajshahi,15884.48,,,,
Rajshahi,15921.09,,,,
Rajshahi,15957.79,,,,
Rajshahi,15994.58,,,,
Rajshahi,16031.45,,,,
Rajshahi,16068.41,,,,
Rajshahi,16105.45,,,,
Rajshahi,16179.8,,,,
Rajshahi,16217.1,,,,
Rajshahi,16254.49,,,,
Rajshahi,16291.96,,,,
Rajshahi,16329.51,,,,
Rajshahi,16367.17,,,,
Rajshahi,16442.72,,,,
Rajshahi,16480.62,,,,
Rajshahi,16518.62,,,,
Rajshahi,16556.7,,,,
Rajshahi,16594.86,,,,
Rajshahi,16633.13,,,,
Rajshahi,16709.91,,,,
Rajshahi,16748.43,,,,
Rajshahi,16787.04,,,,
Rajshahi,16825.73,,,,
Rajshahi,16864.54,,,,
Rajshahi,16903.42,,,,
Rajshahi,17020.58,,,,
Rajshahi,17059.82,,,,
Rajshahi,17099.14,,,,
Rajshahi,17138.58,,,,
Rajshahi,17178.09,,,,
Rajshahi,17217.69,,,,
Rajshahi,17257.38,,,,
Rajshahi,17297.16,,,,
Rajshahi,17337.03,,,,
Rajshahi,17417.08,,,,
Rajshahi,17457.23,,,,
Rajshahi,17497.47,,,,
Rajshahi,17537.8,,,,
Rajshahi,17578.23,,,,
Rajshahi,17618.75,,,,
Rajshahi,17659.39,,,,
Rajshahi,17700.1,,,,
Rajshahi,17740.9,,,,
Rajshahi,17781.79,,,,
Rajshahi,17822.79,,,,
Rajshahi,17905.05,,,,
Rajshahi,17946.34,,,,
Rajshahi,17987.71,,,,
Rajshahi,18029.18,,,,
Rajshahi,18070.74,,,,
Rajshahi,18112.4,,,,
Rajshahi,18154.15,,,,
Rajshahi,18196.02,,,,
Rajshahi,18237.96,,,,
Rajshahi,18322.14,,,,
Rajshahi,18364.38,,,,
Rajshahi,18406.71,,,,
Rajshahi,18449.14,,,,
Rajshahi,18491.7,,,,
Rajshahi,18534.32,,,,
Rajshahi,18577.05,,,,
Rajshahi,18619.87,,,,
Rajshahi,18705.81,,,,
Rajshahi,18792.18,,,,
Rajshahi,18835.49,,,,
Rajshahi,18878.91,,,,
Rajshahi,18966.05,,,,
Rajshahi,19009.77,,,,
Rajshahi,19053.62,,,,
Rajshahi,19274.24,,,,
Rajshahi,19318.67,,,,
Rajshahi,19363.23,,,,
Rajshahi,19407.86,,,,
Rajshahi,19452.6,,,,
Rajshahi,19497.44,,,,
Rajshahi,19542.39,,,,
Rajshahi,19723.23,,,,
Rajshahi,19768.7,,,,
Rajshahi,19814.27,,,,
Rajshahi,19859.94,,,,
Rajshahi,19905.72,,,,
Rajshahi,19997.62,,,,
Rajshahi,20089.93,,,,
Rajshahi,20136.24,,,,
Rajshahi,20182.66,,,,
Rajshahi,20229.2,,,,
Rajshahi,20275.83,,,,
Rajshahi,20322.57,,,,
Rajshahi,20369.42,,,,
Rajshahi,20416.38,,,,
Rajshahi,20463.44,,,,
Rajshahi,20510.61,,,,
Rajshahi,20557.92,,,,
Rajshahi,20652.8,,,,
Rajshahi,20700.41,,,,
Rajshahi,20748.13,,,,
Rajshahi,20795.96,,,,
Rajshahi,20843.9,,,,
Rajshahi,20891.97,,,,
Rajshahi,20940.13,,,,
Rajshahi,21036.78,,,,
Rajshahi,21085.28,,,,
Rajshahi,21133.88,,,,
Rajshahi,21182.62,,,,
Rajshahi,21231.45,,,,
Rajshahi,21280.39,,,,
Rajshahi,21329.45,,,,
Rajshahi,21378.62,,,,
Rajshahi,21427.9,,,,
Rajshahi,21477.29,,,,
Rajshahi,21526.83,,,,
Rajshahi,21576.45,,,,
Rajshahi,21676.04,,,,
Rajshahi,21726.01,,,,
Rajshahi,21776.09,,,,
Rajshahi,21826.31,,,,
Rajshahi,21876.62,,,,
Rajshahi,21927.05,,,,
Rajshahi,21977.6,,,,
Rajshahi,22028.26,,,,
Rajshahi,22129.94,,,,
Rajshahi,22232.11,,,,
Rajshahi,22283.35,,,,
Rajshahi,22334.72,,,,
Rajshahi,22386.21,,,,
Rajshahi,22437.81,,,,
Rajshahi,22489.56,,,,
Rajshahi,22541.4,,,,
Rajshahi,22593.36,,,,
Rajshahi,22697.65,,,,
Rajshahi,22802.41,,,,
Rajshahi,22855,,,,
Rajshahi,22907.68,,,,
Rajshahi,22960.49,,,,
Rajshahi,23013.42,,,,
Rajshahi,23066.47,,,,
Rajshahi,23119.64,,,,
Rajshahi,23172.93,,,,
Rajshahi,23226.38,,,,
Rajshahi,23279.92,,,,
Rajshahi,23333.58,,,,
Rajshahi,23387.37,,,,
Rajshahi,23441.28,,,,
Rajshahi,23495.32,,,,
Rajshahi,23549.5,,,,
Rajshahi,23603.79,,,,
Rajshahi,23712.74,,,,
Rajshahi,23767.4,,,,
Rajshahi,23822.19,,,,
Rajshahi,23877.1,,,,
Rajshahi,23932.17,,,,
Rajshahi,23987.34,,,,
Rajshahi,24042.63,,,,
Rajshahi,24098.05,,,,
Rajshahi,24153.6,,,,
Rajshahi,24321.05,,,,
Rajshahi,24377.11,,,,
Rajshahi,24433.31,,,,
Rajshahi,24489.63,,,,
Rajshahi,24546.08,,,,
Rajshahi,24602.66,,,,
Rajshahi,24659.4,,,,
Rajshahi,24716.25,,,,
Rajshahi,24830.33,,,,
Rajshahi,24887.57,,,,
Rajshahi,25002.44,,,,
Rajshahi,25060.1,,,,
Rajshahi,25117.87,,,,
Rajshahi,25175.77,,,,
Rajshahi,25233.8,,,,
Rajshahi,25291.97,,,,
Rajshahi,25350.28,,,,
Rajshahi,25408.74,,,,
Rajshahi,25467.31,,,,
Rajshahi,25526.02,,,,
Rajshahi,25643.84,,,,
Rajshahi,25702.95,,,,
Rajshahi,25762.2,,,,
Rajshahi,25821.61,,,,
Rajshahi,25881.13,,,,
Rajshahi,25940.79,,,,
Rajshahi,26000.59,,,,
Rajshahi,26060.53,,,,
Rajshahi,26120.6,,,,
Rajshahi,26301.68,,,,
Rajshahi,26483.99,,,,
Rajshahi,26545.04,,,,
Rajshahi,26606.26,,,,
Rajshahi,26667.59,,,,
Rajshahi,26729.07,,,,
Rajshahi,26790.68,,,,
Rajshahi,26852.44,,,,
Rajshahi,26976.41,,,,
Rajshahi,27038.59,,,,
Rajshahi,27100.92,,,,
Rajshahi,27163.39,,,,
Rajshahi,27226.01,,,,
Rajshahi,27288.77,,,,
Rajshahi,27351.67,,,,
Rajshahi,27414.75,,,,
Rajshahi,27541.29,,,,
Rajshahi,27604.78,,,,
Rajshahi,27668.41,,,,
Rajshahi,27732.19,,,,
Rajshahi,27796.12,,,,
Rajshahi,27860.22,,,,
Rajshahi,27924.45,,,,
Rajshahi,27988.81,,,,
Rajshahi,28053.33,,,,
Rajshahi,28118,,,,
Rajshahi,28182.82,,,,
Rajshahi,28247.81,,,,
Rajshahi,28312.93,,,,
Rajshahi,28378.2,,,,
Rajshahi,28443.61,,,,
Rajshahi,28509.18,,,,
Rajshahi,28574.9,,,,
Rajshahi,28640.77,,,,
Rajshahi,28706.82,,,,
Rajshahi,28772.99,,,,
Rajshahi,28839.32,,,,
Rajshahi,28905.8,,,,
Rajshahi,28972.43,,,,
Rajshahi,29039.21,,,,
Rajshahi,29106.19,,,,
Rajshahi,29173.28,,,,
Rajshahi,29240.53,,,,
Rajshahi,29307.93,,,,
Rajshahi,29375.49,,,,
Rajshahi,29443.21,,,,
Rajshahi,29511.08,,,,
Rajshahi,29579.14,,,,
Rajshahi,29647.32,,,,
Rajshahi,29715.66,,,,
Rajshahi,29784.16,,,,
Rajshahi,29852.82,,,,
Rajshahi,29921.63,,,,
Rajshahi,29990.64,,,,
Rajshahi,30059.77,,,,
Rajshahi,30129.07,,,,
Rajshahi,30198.52,,,,
Rajshahi,30268.13,,,,
Rajshahi,30337.9,,,,
Rajshahi,30407.84,,,,
Rajshahi,30477.96,,,,
Rajshahi,30548.22,,,,
Rajshahi,30618.64,,,,
Rajshahi,30689.22,,,,
Rajshahi,30759.96,,,,
Rajshahi,30830.87,,,,
Rajshahi,30901.94,,,,
Rajshahi,30973.21,,,,
Rajshahi,31044.6,,,,
Rajshahi,31116.17,,,,
Rajshahi,31187.89,,,,
Rajshahi,31259.79,,,,
Rajshahi,31331.84,,,,
Rajshahi,31404.1,,,,
Rajshahi,31476.49,,,,
Rajshahi,31549.05,,,,
Rajshahi,31621.78,,,,
Rajshahi,31694.67,,,,
Rajshahi,31767.73,,,,
Rajshahi,31840.96,,,,
Rajshahi,31914.39,,,,
Rajshahi,31987.96,,,,
Rajshahi,32061.7,,,,
Rajshahi,32209.68,,,,
Rajshahi,32283.93,,,,
Rajshahi,32358.38,,,,
Rajshahi,32432.97,,,,
Rajshahi,32507.74,,,,
Rajshahi,32582.67,,,,
Rajshahi,32657.78,,,,
Rajshahi,32733.06,,,,
Rajshahi,32808.52,,,,
Rajshahi,32884.18,,,,
Rajshahi,32959.98,,,,
Rajshahi,33035.96,,,,
Rajshahi,33112.11,,,,
Rajshahi,33188.44,,,,
Rajshahi,33264.94,,,,
Rajshahi,33341.62,,,,
Rajshahi,33418.52,,,,
Rajshahi,33495.55,,,,
Rajshahi,33572.76,,,,
Rajshahi,33650.15,,,,
Rajshahi,33727.72,,,,
Rajshahi,33805.47,,,,
Rajshahi,33883.43,,,,
Rajshahi,33961.54,,,,
Rajshahi,34039.82,,,,
Rajshahi,34118.29,,,,
Rajshahi,34196.94,,,,
Rajshahi,34275.77,,,,
Rajshahi,34434.01,,,,
Rajshahi,34513.38,,,,
Rajshahi,34592.94,,,,
Rajshahi,34672.68,,,,
Rajshahi,34752.61,,,,
Rajshahi,34832.72,,,,
Rajshahi,34913.05,,,,
Rajshahi,34993.53,,,,
Rajshahi,35074.2,,,,
Rajshahi,35155.04,,,,
Rajshahi,35236.08,,,,
Rajshahi,35317.3,,,,
Rajshahi,35398.71,,,,
Rajshahi,35480.36,,,,
Rajshahi,35562.14,,,,
Rajshahi,35644.12,,,,
Rajshahi,35726.28,,,,
Rajshahi,35808.64,,,,
Rajshahi,35891.18,,,,
Rajshahi,36056.88,,,,
Rajshahi,36139.99,,,,
Rajshahi,36223.3,,,,
Rajshahi,36306.8,,,,
Rajshahi,36390.49,,,,
Rajshahi,36474.38,,,,
Rajshahi,36558.5,,,,
Rajshahi,36642.77,,,,
Rajshahi,36727.23,,,,
Rajshahi,36811.89,,,,
Rajshahi,36981.8,,,,
Rajshahi,37067.05,,,,
Rajshahi,37152.54,,,,
Rajshahi,37238.18,,,,
Rajshahi,37324.02,,,,
Rajshahi,37496.29,,,,
Rajshahi,37582.72,,,,
Rajshahi,37669.4,,,,
Rajshahi,37756.23,,,,
Rajshahi,37843.27,,,,
Rajshahi,37930.5,,,,
Rajshahi,38017.93,,,,
Rajshahi,38105.57,,,,
Rajshahi,38193.41,,,,
Rajshahi,38281.49,,,,
Rajshahi,38369.73,,,,
Rajshahi,38458.18,,,,
Rajshahi,38546.83,,,,
Rajshahi,38635.69,,,,
Rajshahi,38724.75,,,,
Rajshahi,38814.06,,,,
Rajshahi,38903.53,,,,
Rajshahi,38993.21,,,,
Rajshahi,39083.09,,,,
Rajshahi,39173.18,,,,
Rajshahi,39263.48,,,,
Rajshahi,39353.99,,,,
Rajshahi,39444.75,,,,
Rajshahi,39535.67,,,,
Rajshahi,39626.81,,,,
Rajshahi,39718.15,,,,
Rajshahi,39809.71,,,,
Rajshahi,39901.48,,,,
Rajshahi,39993.5,,,,
Rajshahi,40085.69,,,,
Rajshahi,40178.09,,,,
Rajshahi,40270.71,,,,
Rajshahi,40363.54,,,,
Rajshahi,40456.58,,,,
Rajshahi,40549.84,,,,
Rajshahi,40643.35,,,,
Rajshahi,40737.04,,,,
Rajshahi,40830.95,,,,
Rajshahi,40925.07,,,,
Rajshahi,41019.4,,,,
Rajshahi,41113.96,,,,
Rajshahi,41208.73,,,,
Rajshahi,41303.77,,,,
Rajshahi,41398.98,,,,
Rajshahi,41494.41,,,,
Rajshahi,41590.06,,,,
Rajshahi,41685.93,,,,
Rajshahi,41782.02,,,,
Rajshahi,41878.38,,,,
Rajshahi,41974.91,,,,
Rajshahi,42071.67,,,,
Rajshahi,42168.65,,,,
Rajshahi,42265.86,,,,
Rajshahi,42363.28,,,,
Rajshahi,42460.93,,,,
Rajshahi,42558.86,,,,
Rajshahi,42656.96,,,,
Rajshahi,42755.29,,,,
Rajshahi,42853.85,,,,
Rajshahi,42952.63,,,,
Rajshahi,43051.64,,,,
Rajshahi,43150.93,,,,
Rajshahi,43250.4,,,,
Rajshahi,43350.1,,,,
Rajshahi,43450.02,,,,
Rajshahi,43550.18,,,,
Rajshahi,43650.57,,,,
Rajshahi,43751.19,,,,
Rajshahi,43852.09,,,,
Rajshahi,43953.18,,,,
Rajshahi,44054.49,,,,
Rajshahi,44156.04,,,,
Rajshahi,44257.83,,,,
Rajshahi,44359.85,,,,
Rajshahi,44462.1,,,,
Rajshahi,44564.64,,,,
Rajshahi,44667.37,,,,
Rajshahi,44770.33,,,,
Rajshahi,44873.54,,,,
Rajshahi,44976.97,,,,
Rajshahi,45080.65,,,,
