datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2023-03-10,"Khulna,Bangladesh",34.4,19.1,27.8,32.5,19.1,27.1,11.4,40.5,0.0,0.0,0.0,,0.0,0.0,16.2,10.8,12.6,1013.4,88.1,18.7,183.2,16.1,7.0,10.0,2023-03-10T06:15:52,2023-03-10T18:08:58,0.6,Partially cloudy
2023-03-11,"Khulna,Bangladesh",36.2,18.1,27.9,33.8,18.1,27.2,10.5,39.5,0.0,0.0,0.0,,0.0,0.0,21.2,20.2,0.1,1013.5,68.1,17.9,256.9,22.4,9.0,10.0,2023-03-11T06:14:57,2023-03-11T18:09:22,0.63,Partially cloudy
2023-03-12,"Khulna,Bangladesh",36.6,19.7,28.8,34.6,19.7,27.9,9.5,34.6,0.0,0.0,0.0,,0.0,0.0,16.6,16.9,354.7,1012.8,0.0,19.2,288.3,25.0,10.0,10.0,2023-03-12T06:14:02,2023-03-12T18:09:46,0.67,Clear
2023-03-13,"Khulna,Bangladesh",36.7,20.7,29.1,35.8,20.7,28.3,9.3,32.4,0.0,0.0,0.0,,0.0,0.0,13.7,16.6,346.3,1011.1,0.9,20.8,290.5,25.2,10.0,10.0,2023-03-13T06:13:06,2023-03-13T18:10:10,0.7,Clear
2023-03-14,"Khulna,Bangladesh",36.7,20.6,28.7,36.3,20.6,28.5,13.8,43.5,0.0,0.0,0.0,,0.0,0.0,40.0,26.6,204.8,1009.6,59.6,19.8,249.5,21.8,9.0,15.0,2023-03-14T06:12:09,2023-03-14T18:10:34,0.74,Partially cloudy
2023-03-15,"Khulna,Bangladesh",37.0,21.6,28.1,35.2,21.6,28.0,17.0,57.9,0.0,0.0,0.0,,0.0,0.0,39.6,22.0,207.1,1009.0,26.3,18.5,270.9,23.4,9.0,30.0,2023-03-15T06:11:13,2023-03-15T18:10:57,0.75,Partially cloudy
2023-03-16,"Khulna,Bangladesh",35.3,21.9,26.2,34.9,21.9,26.6,19.3,69.6,11.2,100.0,16.67,rain,0.0,0.0,45.0,43.2,197.5,1011.2,68.7,19.4,225.2,19.4,9.0,75.0,2023-03-16T06:10:16,2023-03-16T18:11:20,0.81,"Rain, Partially cloudy"
2023-03-17,"Khulna,Bangladesh",33.9,20.1,24.7,34.0,20.1,24.8,18.8,72.5,9.7,100.0,29.17,rain,0.0,0.0,38.2,23.4,111.5,1012.0,91.4,15.9,192.3,16.6,9.0,30.0,2023-03-17T06:09:19,2023-03-17T18:11:43,0.84,"Rain, Overcast"
2023-03-18,"Khulna,Bangladesh",31.6,19.6,25.9,32.8,19.6,26.4,18.8,66.9,0.9,100.0,20.83,rain,0.0,0.0,38.5,18.7,186.9,1010.9,82.7,16.9,222.2,19.1,9.0,30.0,2023-03-18T06:08:22,2023-03-18T18:12:05,0.88,"Rain, Partially cloudy"
2023-03-19,"Khulna,Bangladesh",25.1,20.1,22.7,25.1,20.1,22.7,19.2,81.3,11.5,100.0,70.83,rain,0.0,0.0,35.6,22.7,191.0,1010.1,99.8,15.6,59.0,5.1,3.0,10.0,2023-03-19T06:07:24,2023-03-19T18:12:28,0.91,"Rain, Overcast"
2023-03-20,"Khulna,Bangladesh",30.9,20.0,24.4,30.4,20.0,24.5,18.3,71.3,0.8,100.0,12.5,rain,0.0,0.0,39.2,18.4,212.6,1008.3,73.8,19.8,262.7,22.8,9.0,30.0,2023-03-20T06:06:27,2023-03-20T18:12:50,0.95,"Rain, Partially cloudy"
2023-03-21,"Khulna,Bangladesh",32.5,19.9,24.5,32.5,19.9,24.7,18.2,71.0,4.9,100.0,33.33,rain,0.0,0.0,38.5,30.2,240.2,1009.0,47.1,16.5,229.6,19.9,9.0,30.0,2023-03-21T06:05:29,2023-03-21T18:13:12,0.0,"Rain, Partially cloudy"
2023-03-22,"Khulna,Bangladesh",32.1,19.7,25.2,32.5,19.7,25.6,18.5,69.0,0.3,100.0,12.5,rain,0.0,0.0,25.6,23.0,239.9,1008.5,42.1,18.3,278.0,24.0,9.0,30.0,2023-03-22T06:04:31,2023-03-22T18:13:35,0.02,"Rain, Partially cloudy"
2023-03-23,"Khulna,Bangladesh",33.0,22.3,26.3,34.6,22.3,26.7,18.8,66.4,0.5,100.0,8.33,rain,0.0,0.0,21.6,17.3,219.2,1008.2,23.1,20.1,268.4,23.1,10.0,10.0,2023-03-23T06:03:33,2023-03-23T18:13:57,0.05,"Rain, Partially cloudy"
2023-03-24,"Khulna,Bangladesh",34.1,21.3,26.9,35.6,21.3,27.2,18.0,61.9,0.0,0.0,0.0,,0.0,0.0,25.2,30.6,218.3,1009.3,22.2,17.9,248.7,21.4,10.0,10.0,2023-03-24T06:02:35,2023-03-24T18:14:18,0.08,Partially cloudy
2023-03-25,"Khulna,Bangladesh",34.6,23.0,28.2,41.4,23.0,29.5,20.2,65.3,0.0,0.0,0.0,,0.0,0.0,27.0,13.0,214.5,1009.9,26.8,17.9,271.8,23.4,10.0,10.0,2023-03-25T06:01:37,2023-03-25T18:14:40,0.11,Partially cloudy
2023-03-26,"Khulna,Bangladesh",36.8,23.6,28.5,43.1,23.6,29.8,20.8,67.4,0.2,100.0,8.33,rain,0.0,0.0,46.4,27.4,216.4,1008.2,34.2,17.9,264.4,22.8,10.0,30.0,2023-03-26T06:00:39,2023-03-26T18:15:02,0.15,"Rain, Partially cloudy"
2023-03-27,"Khulna,Bangladesh",36.3,22.7,28.0,38.1,22.7,28.9,21.0,69.9,1.5,100.0,25.0,rain,0.0,0.0,37.4,22.3,183.1,1008.5,56.9,17.7,246.7,21.3,9.0,30.0,2023-03-27T05:59:41,2023-03-27T18:15:24,0.18,"Rain, Partially cloudy"
2023-03-28,"Khulna,Bangladesh",36.4,24.0,29.0,37.6,24.0,29.6,19.7,63.5,0.2,100.0,4.17,rain,0.0,0.0,29.9,15.8,226.8,1008.5,21.1,18.0,289.4,25.0,10.0,30.0,2023-03-28T05:58:44,2023-03-28T18:15:45,0.21,"Rain, Partially cloudy"
2023-03-29,"Khulna,Bangladesh",34.2,23.5,27.4,38.6,23.5,28.5,21.5,73.0,7.5,100.0,33.33,rain,0.0,0.0,32.4,19.4,180.3,1010.2,35.4,17.7,236.0,20.4,10.0,30.0,2023-03-29T05:57:46,2023-03-29T18:16:07,0.25,"Rain, Partially cloudy"
2023-03-30,"Khulna,Bangladesh",35.1,22.3,27.4,38.5,22.3,29.0,21.9,74.9,3.2,100.0,33.33,rain,0.0,0.0,37.1,19.4,182.9,1008.7,30.1,17.9,242.2,20.9,10.0,60.0,2023-03-30T05:56:48,2023-03-30T18:16:29,0.28,"Rain, Partially cloudy"
2023-03-31,"Khulna,Bangladesh",31.5,21.9,25.7,33.7,21.9,26.7,21.6,79.1,33.6,100.0,33.33,rain,0.0,0.0,61.9,55.1,183.4,1009.0,66.1,17.0,134.4,11.7,5.0,60.0,2023-03-31T05:55:51,2023-03-31T18:16:50,0.31,"Rain, Partially cloudy"
2023-04-01,"Khulna,Bangladesh",26.3,21.4,23.6,26.3,21.4,23.6,20.8,84.7,7.5,100.0,50.0,rain,0.0,0.0,43.6,23.8,187.8,1009.0,80.5,17.5,92.5,8.2,4.0,30.0,2023-04-01T05:54:53,2023-04-01T18:17:12,0.34,"Rain, Partially cloudy"
2023-04-02,"Khulna,Bangladesh",32.6,21.4,26.5,34.3,21.4,27.1,19.3,67.7,0.1,100.0,4.17,rain,0.0,0.0,29.9,13.3,224.9,1007.2,34.4,17.8,300.0,25.7,10.0,10.0,2023-04-02T05:53:56,2023-04-02T18:17:34,0.37,"Rain, Partially cloudy"
2023-04-03,"Khulna,Bangladesh",34.4,23.5,28.6,33.8,23.5,28.9,18.1,57.4,0.0,0.0,0.0,,0.0,0.0,20.2,12.2,217.6,1006.9,24.6,18.0,307.3,26.3,10.0,10.0,2023-04-03T05:52:59,2023-04-03T18:17:55,0.4,Partially cloudy
2023-04-04,"Khulna,Bangladesh",36.6,23.4,29.3,40.0,23.4,30.7,20.6,65.1,0.1,100.0,4.17,rain,0.0,0.0,43.2,23.0,214.8,1007.3,24.5,18.0,280.3,24.1,10.0,60.0,2023-04-04T05:52:03,2023-04-04T18:18:17,0.44,"Rain, Partially cloudy"
2023-04-05,"Khulna,Bangladesh",37.3,25.1,30.0,51.6,25.1,33.0,22.8,70.4,0.6,100.0,12.5,rain,0.0,0.0,41.0,20.5,210.2,1006.7,24.8,18.0,288.8,24.9,10.0,75.0,2023-04-05T05:51:06,2023-04-05T18:18:39,0.47,"Rain, Partially cloudy"
2023-04-06,"Khulna,Bangladesh",37.4,24.6,30.2,36.8,24.6,30.4,17.1,54.9,0.4,100.0,4.17,rain,0.0,0.0,20.5,18.0,274.6,1009.2,9.3,18.0,314.3,27.2,10.0,60.0,2023-04-06T05:50:10,2023-04-06T18:19:01,0.5,Rain
2023-04-07,"Khulna,Bangladesh",37.2,23.7,30.2,39.6,23.7,30.8,16.5,50.5,0.0,0.0,0.0,,0.0,0.0,20.2,14.4,263.6,1010.7,9.5,17.9,316.1,27.4,10.0,10.0,2023-04-07T05:49:14,2023-04-07T18:19:23,0.54,Clear
2023-04-08,"Khulna,Bangladesh",38.1,24.1,30.6,38.6,24.1,30.7,15.4,46.1,0.0,0.0,0.0,,0.0,0.0,15.5,11.2,258.1,1012.1,6.9,18.0,318.3,27.4,10.0,10.0,2023-04-08T05:48:19,2023-04-08T18:19:45,0.57,Clear
2023-04-09,"Khulna,Bangladesh",38.7,25.0,31.4,39.6,25.0,31.6,15.1,44.3,0.0,0.0,0.0,,0.0,0.0,14.8,12.2,274.7,1011.4,3.1,18.1,317.4,27.4,10.0,10.0,2023-04-09T05:47:23,2023-04-09T18:20:07,0.61,Clear
2023-04-10,"Khulna,Bangladesh",39.2,25.5,31.7,40.9,25.5,32.4,17.0,46.4,0.0,0.0,0.0,,0.0,0.0,23.8,14.8,258.9,1009.6,2.1,18.0,315.2,27.3,10.0,10.0,2023-04-10T05:46:29,2023-04-10T18:20:29,0.65,Clear
2023-04-11,"Khulna,Bangladesh",39.3,26.3,32.2,41.7,26.3,33.8,18.0,49.4,0.0,0.0,0.0,,0.0,0.0,22.3,18.0,261.3,1009.3,8.1,18.0,316.5,27.4,10.0,30.0,2023-04-11T05:45:34,2023-04-11T18:20:51,0.68,Clear
2023-04-12,"Khulna,Bangladesh",40.1,22.4,31.7,40.5,22.4,31.6,14.0,42.4,0.0,0.0,0.0,,0.0,0.0,24.1,13.3,241.5,1008.2,0.0,19.0,326.1,28.3,10.0,10.0,2023-04-12T05:44:40,2023-04-12T18:21:14,0.72,Clear
2023-04-13,"Khulna,Bangladesh",41.5,24.1,32.3,39.6,24.1,31.8,13.7,42.4,0.0,0.0,0.0,,0.0,0.0,27.7,16.2,242.5,1007.1,0.2,18.1,328.9,28.4,10.0,10.0,2023-04-13T05:43:47,2023-04-13T18:21:37,0.75,Clear
2023-04-14,"Khulna,Bangladesh",42.7,24.7,33.5,41.9,24.7,33.6,14.5,39.7,0.0,0.0,0.0,,0.0,0.0,32.0,15.5,251.0,1006.6,11.5,18.1,324.5,28.1,10.0,10.0,2023-04-14T05:42:54,2023-04-14T18:22:00,0.79,Clear
2023-04-15,"Khulna,Bangladesh",42.4,26.5,33.8,46.5,26.5,35.8,18.5,46.0,0.0,0.0,0.0,,0.0,0.0,35.6,19.4,211.0,1006.4,79.7,18.1,294.9,25.5,10.0,30.0,2023-04-15T05:42:01,2023-04-15T18:22:22,0.82,Partially cloudy
2023-04-16,"Khulna,Bangladesh",42.5,27.0,33.7,47.3,30.2,37.8,21.4,56.4,0.0,0.0,0.0,,0.0,0.0,31.3,28.8,198.0,1005.3,60.7,18.2,286.4,24.6,9.0,75.0,2023-04-16T05:41:09,2023-04-16T18:22:46,0.86,Partially cloudy
2023-04-17,"Khulna,Bangladesh",42.3,27.1,33.3,49.5,29.7,38.4,22.4,59.8,0.0,0.0,0.0,,0.0,0.0,34.6,32.4,194.6,1006.0,17.6,18.1,314.5,27.1,10.0,75.0,2023-04-17T05:40:18,2023-04-17T18:23:09,0.9,Clear
2023-04-18,"Khulna,Bangladesh",42.2,26.7,32.3,46.6,26.7,37.6,23.7,66.6,0.1,100.0,4.17,rain,0.0,0.0,36.7,33.8,186.9,1007.1,29.5,18.0,262.4,22.7,10.0,60.0,2023-04-18T05:39:27,2023-04-18T18:23:32,0.93,"Rain, Partially cloudy"
2023-04-19,"Khulna,Bangladesh",42.3,25.9,32.6,50.9,25.9,37.8,23.6,66.0,0.0,0.0,0.0,,0.0,0.0,35.3,29.2,188.4,1003.8,13.0,17.5,314.0,27.1,10.0,100.0,2023-04-19T05:38:37,2023-04-19T18:23:56,0.97,Clear
2023-04-20,"Khulna,Bangladesh",42.4,26.4,32.4,50.4,26.4,38.0,24.0,68.4,0.0,0.0,0.0,,0.0,0.0,38.2,32.4,181.7,1001.2,23.8,18.2,300.8,25.9,10.0,100.0,2023-04-20T05:37:47,2023-04-20T18:24:20,0.0,Partially cloudy
2023-04-21,"Khulna,Bangladesh",41.1,26.8,31.3,43.3,29.1,35.0,21.8,62.6,2.1,100.0,8.33,rain,0.0,0.0,48.6,20.9,185.1,1003.6,58.8,17.9,264.9,22.8,10.0,100.0,2023-04-21T05:36:58,2023-04-21T18:24:44,0.03,"Rain, Partially cloudy"
2023-04-22,"Khulna,Bangladesh",39.8,25.0,30.9,43.5,25.0,31.8,18.3,52.4,2.4,100.0,8.33,rain,0.0,0.0,50.4,37.8,218.6,1004.0,52.2,17.4,305.3,26.4,10.0,30.0,2023-04-22T05:36:10,2023-04-22T18:25:08,0.07,"Rain, Partially cloudy"
2023-04-23,"Khulna,Bangladesh",34.4,24.9,28.1,34.0,24.9,28.5,17.5,54.3,0.3,100.0,12.5,rain,0.0,0.0,39.6,17.6,227.1,1007.1,71.8,17.8,150.8,13.0,9.0,15.0,2023-04-23T05:35:22,2023-04-23T18:25:33,0.1,"Rain, Partially cloudy"
2023-04-24,"Khulna,Bangladesh",36.8,22.8,28.4,36.2,22.8,28.9,18.6,59.4,0.2,100.0,4.17,rain,0.0,0.0,24.8,24.5,213.4,1010.0,29.0,18.0,276.5,23.9,10.0,10.0,2023-04-24T05:34:36,2023-04-24T18:25:57,0.13,"Rain, Partially cloudy"
2023-04-25,"Khulna,Bangladesh",37.2,22.5,30.0,38.2,22.5,30.5,17.7,51.6,0.0,0.0,0.0,,0.0,0.0,15.5,14.4,299.4,1009.6,46.2,17.9,300.9,26.1,10.0,10.0,2023-04-25T05:33:49,2023-04-25T18:26:22,0.16,Partially cloudy
2023-04-26,"Khulna,Bangladesh",38.1,24.1,31.2,38.2,24.1,32.0,18.5,51.4,0.0,0.0,0.0,,0.0,0.0,24.8,11.5,273.1,1007.9,62.3,18.0,277.3,23.9,10.0,10.0,2023-04-26T05:33:04,2023-04-26T18:26:47,0.2,Partially cloudy
2023-04-27,"Khulna,Bangladesh",39.9,23.6,30.5,39.8,23.6,31.7,19.5,56.6,2.5,100.0,12.5,rain,0.0,0.0,32.4,23.0,208.1,1007.8,43.5,18.1,245.8,21.2,10.0,30.0,2023-04-27T05:32:19,2023-04-27T18:27:12,0.23,"Rain, Partially cloudy"
2023-04-28,"Khulna,Bangladesh",37.6,23.3,29.3,42.0,23.3,30.7,20.5,62.8,3.8,100.0,20.83,rain,0.0,0.0,41.0,28.8,258.4,1008.4,52.2,17.4,284.5,24.5,10.0,30.0,2023-04-28T05:31:36,2023-04-28T18:27:38,0.25,"Rain, Partially cloudy"
2023-04-29,"Khulna,Bangladesh",38.9,24.0,29.0,46.7,24.0,30.7,21.2,66.9,4.7,100.0,20.83,rain,0.0,0.0,36.7,25.9,172.6,1007.6,52.7,17.0,255.8,21.9,10.0,60.0,2023-04-29T05:30:52,2023-04-29T18:28:03,0.29,"Rain, Partially cloudy"
2023-04-30,"Khulna,Bangladesh",36.6,23.8,29.6,38.7,23.8,30.9,20.2,60.9,0.4,100.0,8.33,rain,0.0,0.0,32.8,22.7,232.9,1006.9,81.1,17.8,295.3,25.4,10.0,30.0,2023-04-30T05:30:10,2023-04-30T18:28:29,0.32,"Rain, Partially cloudy"
2023-05-01,"Khulna,Bangladesh",34.2,23.6,27.6,36.3,23.6,28.5,20.7,68.4,13.3,100.0,12.5,rain,0.0,0.0,46.8,28.4,337.4,1008.0,91.2,17.0,274.2,23.7,9.0,30.0,2023-05-01T05:29:29,2023-05-01T18:28:55,0.36,"Rain, Overcast"
2023-05-02,"Khulna,Bangladesh",35.2,23.1,29.4,36.0,23.1,30.2,19.2,57.5,0.0,0.0,0.0,,0.0,0.0,32.0,25.2,191.7,1008.7,36.9,18.1,320.6,27.7,10.0,10.0,2023-05-02T05:28:48,2023-05-02T18:29:21,0.39,Partially cloudy
2023-05-03,"Khulna,Bangladesh",35.5,24.1,28.7,38.7,24.1,30.7,21.7,67.6,5.9,100.0,25.0,rain,0.0,0.0,32.4,26.3,216.3,1009.4,82.3,16.7,183.9,15.9,9.0,30.0,2023-05-03T05:28:09,2023-05-03T18:29:48,0.42,"Rain, Partially cloudy"
2023-05-04,"Khulna,Bangladesh",33.7,25.1,28.9,38.8,25.1,31.1,22.3,69.5,0.5,100.0,12.5,rain,0.0,0.0,27.0,14.0,205.9,1008.7,81.6,17.9,208.1,17.8,8.0,10.0,2023-05-04T05:27:30,2023-05-04T18:30:14,0.45,"Rain, Partially cloudy"
2023-05-05,"Khulna,Bangladesh",35.5,25.1,29.9,42.0,25.1,32.7,22.7,67.6,0.0,0.0,0.0,,0.0,0.0,29.9,16.6,213.0,1005.9,41.5,18.0,241.8,20.8,10.0,10.0,2023-05-05T05:26:52,2023-05-05T18:30:41,0.5,Partially cloudy
2023-05-06,"Khulna,Bangladesh",36.4,26.5,30.4,42.0,26.5,33.6,22.7,66.0,1.4,100.0,20.83,rain,0.0,0.0,28.1,23.8,213.1,1004.8,31.4,17.5,252.6,21.7,10.0,30.0,2023-05-06T05:26:16,2023-05-06T18:31:08,0.52,"Rain, Partially cloudy"
2023-05-07,"Khulna,Bangladesh",40.1,26.3,32.5,40.9,26.3,34.6,20.1,54.6,0.0,0.0,0.0,,0.0,0.0,35.3,18.0,230.7,1004.1,5.8,19.4,331.1,28.5,10.0,30.0,2023-05-07T05:25:40,2023-05-07T18:31:35,0.55,Clear
2023-05-08,"Khulna,Bangladesh",41.4,26.7,33.3,47.5,26.7,35.5,19.5,49.7,0.0,0.0,0.0,,0.0,0.0,28.1,13.3,230.2,1003.8,7.5,19.6,327.0,28.2,10.0,10.0,2023-05-08T05:25:05,2023-05-08T18:32:02,0.59,Clear
2023-05-09,"Khulna,Bangladesh",40.8,26.1,33.4,46.7,26.1,35.4,19.6,48.6,0.0,0.0,0.0,,0.0,0.0,36.0,18.7,229.3,1004.1,26.9,18.2,253.0,21.9,10.0,10.0,2023-05-09T05:24:31,2023-05-09T18:32:29,0.63,Partially cloudy
2023-05-10,"Khulna,Bangladesh",41.5,26.9,33.0,44.0,29.4,37.1,21.9,56.9,0.3,100.0,8.33,rain,0.0,0.0,33.5,22.3,199.2,1004.8,31.0,17.9,289.1,24.9,10.0,30.0,2023-05-10T05:23:58,2023-05-10T18:32:56,0.66,"Rain, Partially cloudy"
2023-05-11,"Khulna,Bangladesh",40.5,26.7,32.7,41.5,26.7,36.4,21.9,57.9,0.0,0.0,0.0,,0.0,0.0,32.0,23.8,189.6,1006.4,33.2,18.0,321.8,27.9,10.0,10.0,2023-05-11T05:23:26,2023-05-11T18:33:24,0.7,Partially cloudy
2023-05-12,"Khulna,Bangladesh",39.3,25.9,31.6,41.3,25.9,35.5,22.6,61.8,0.0,0.0,0.0,,0.0,0.0,41.8,29.9,164.4,1006.2,88.0,17.8,262.3,22.7,9.0,30.0,2023-05-12T05:22:56,2023-05-12T18:33:52,0.75,Partially cloudy
2023-05-13,"Khulna,Bangladesh",37.0,27.4,31.2,42.2,29.3,35.0,22.3,62.0,2.6,100.0,12.5,rain,0.0,0.0,32.0,27.7,118.3,1004.7,91.0,17.9,269.9,23.5,9.0,30.0,2023-05-13T05:22:26,2023-05-13T18:34:19,0.77,"Rain, Overcast"
2023-05-14,"Khulna,Bangladesh",36.5,26.2,29.5,36.9,26.2,31.1,19.8,58.3,0.0,0.0,0.0,,0.0,0.0,41.8,34.2,37.2,999.9,87.8,18.0,198.5,16.9,8.0,10.0,2023-05-14T05:21:57,2023-05-14T18:34:47,0.81,Partially cloudy
2023-05-15,"Khulna,Bangladesh",39.8,23.6,30.1,41.2,23.6,31.7,19.4,56.4,2.1,100.0,8.33,rain,0.0,0.0,45.0,32.4,167.6,1003.2,52.4,17.7,303.5,26.1,10.0,60.0,2023-05-15T05:21:30,2023-05-15T18:35:15,0.84,"Rain, Partially cloudy"
2023-05-16,"Khulna,Bangladesh",39.5,24.3,30.1,44.1,24.3,33.9,23.2,69.7,4.1,100.0,29.17,rain,0.0,0.0,57.6,30.2,175.4,1004.8,26.3,17.8,254.7,22.0,9.0,75.0,2023-05-16T05:21:03,2023-05-16T18:35:43,0.88,"Rain, Partially cloudy"
2023-05-17,"Khulna,Bangladesh",39.3,23.1,30.3,44.8,23.1,34.8,24.1,72.4,28.5,100.0,25.0,rain,0.0,0.0,41.4,41.0,175.4,1006.9,41.8,16.9,261.3,22.7,10.0,100.0,2023-05-17T05:20:38,2023-05-17T18:36:11,0.91,"Rain, Partially cloudy"
2023-05-18,"Khulna,Bangladesh",35.4,21.1,28.1,41.9,21.1,31.0,23.5,77.6,19.2,100.0,50.0,rain,0.0,0.0,42.8,21.6,162.8,1008.9,63.5,17.2,193.2,16.7,10.0,75.0,2023-05-18T05:20:13,2023-05-18T18:36:38,0.95,"Rain, Partially cloudy"
2023-05-19,"Khulna,Bangladesh",38.3,23.1,29.1,46.7,23.1,33.1,24.0,76.8,57.8,100.0,16.67,rain,0.0,0.0,48.2,42.5,172.0,1006.3,50.6,16.6,274.8,24.0,10.0,100.0,2023-05-19T05:19:50,2023-05-19T18:37:06,0.0,"Rain, Partially cloudy"
2023-05-20,"Khulna,Bangladesh",38.5,25.3,29.5,43.8,25.3,33.0,23.9,74.5,11.9,100.0,20.83,rain,0.0,0.0,47.9,34.6,179.8,1005.5,22.4,17.2,277.6,24.1,10.0,100.0,2023-05-20T05:19:28,2023-05-20T18:37:34,0.02,"Rain, Partially cloudy"
2023-05-21,"Khulna,Bangladesh",38.7,26.2,31.3,45.2,26.2,37.3,25.1,72.4,0.3,100.0,4.17,rain,0.0,0.0,40.0,31.3,182.8,1006.5,33.8,17.9,289.9,25.2,10.0,100.0,2023-05-21T05:19:07,2023-05-21T18:38:02,0.05,"Rain, Partially cloudy"
2023-05-22,"Khulna,Bangladesh",39.1,25.8,31.7,45.1,25.8,37.2,24.2,67.8,0.0,0.0,0.0,,0.0,0.0,37.8,29.2,183.1,1007.4,21.8,18.0,306.0,26.6,10.0,75.0,2023-05-22T05:18:47,2023-05-22T18:38:30,0.08,Partially cloudy
2023-05-23,"Khulna,Bangladesh",38.7,23.8,31.2,48.9,23.8,36.9,24.1,68.8,1.2,100.0,8.33,rain,0.0,0.0,49.3,31.7,187.9,1006.7,44.2,18.0,294.3,25.7,10.0,100.0,2023-05-23T05:18:29,2023-05-23T18:38:57,0.12,"Rain, Partially cloudy"
2023-05-24,"Khulna,Bangladesh",34.8,23.3,28.6,40.3,23.3,31.9,23.3,74.5,4.3,100.0,45.83,rain,0.0,0.0,29.9,15.8,172.4,1005.8,57.7,17.9,207.6,18.0,8.0,75.0,2023-05-24T05:18:11,2023-05-24T18:39:25,0.15,"Rain, Partially cloudy"
2023-05-25,"Khulna,Bangladesh",37.9,24.6,29.9,44.1,24.6,33.1,23.1,69.6,4.3,100.0,16.67,rain,0.0,0.0,45.0,37.1,143.2,1005.5,50.4,17.1,289.3,24.9,10.0,75.0,2023-05-25T05:17:55,2023-05-25T18:39:52,0.18,"Rain, Partially cloudy"
2023-05-26,"Khulna,Bangladesh",36.9,23.6,29.4,41.8,23.6,31.9,22.4,68.4,3.3,100.0,16.67,rain,0.0,0.0,32.0,26.3,183.9,1006.8,47.8,17.8,320.0,27.9,10.0,60.0,2023-05-26T05:17:39,2023-05-26T18:40:19,0.21,"Rain, Partially cloudy"
2023-05-27,"Khulna,Bangladesh",35.9,23.7,29.2,40.6,23.7,33.1,23.7,73.9,2.3,100.0,29.17,rain,0.0,0.0,36.0,18.7,160.1,1005.8,35.2,17.6,241.5,20.9,7.0,75.0,2023-05-27T05:17:25,2023-05-27T18:40:46,0.25,"Rain, Partially cloudy"
2023-05-28,"Khulna,Bangladesh",36.6,24.9,30.5,39.7,24.9,32.8,22.0,64.3,0.0,0.0,0.0,,0.0,0.0,13.3,9.7,100.6,1006.4,10.6,18.0,331.3,28.8,10.0,60.0,2023-05-28T05:17:12,2023-05-28T18:41:13,0.28,Clear
2023-05-29,"Khulna,Bangladesh",37.9,26.3,31.9,42.8,26.3,35.2,21.6,57.9,0.0,0.0,0.0,,0.0,0.0,22.0,15.1,356.3,1007.0,21.4,18.0,336.8,29.0,10.0,10.0,2023-05-29T05:17:00,2023-05-29T18:41:40,0.31,Partially cloudy
2023-05-30,"Khulna,Bangladesh",39.4,28.0,33.2,45.1,31.7,38.0,22.7,57.3,0.0,0.0,0.0,,0.0,0.0,28.4,17.3,213.3,1006.2,52.3,17.9,317.0,27.5,10.0,30.0,2023-05-30T05:16:50,2023-05-30T18:42:06,0.34,Partially cloudy
2023-05-31,"Khulna,Bangladesh",41.4,28.6,33.5,48.8,33.2,39.3,23.4,59.1,0.0,0.0,0.0,,0.0,0.0,31.7,27.0,194.3,1004.5,38.3,18.1,313.9,27.3,10.0,60.0,2023-05-31T05:16:40,2023-05-31T18:42:32,0.37,Partially cloudy
2023-06-01,"Khulna,Bangladesh",40.5,28.7,32.8,45.7,33.3,39.0,24.0,62.5,0.8,100.0,12.5,rain,0.0,0.0,33.5,29.9,174.0,1003.2,78.3,18.1,241.2,21.0,9.0,60.0,2023-06-01T05:16:32,2023-06-01T18:42:58,0.41,"Rain, Partially cloudy"
2023-06-02,"Khulna,Bangladesh",41.0,28.2,33.5,47.1,32.0,39.1,22.7,59.3,0.0,0.0,0.0,,0.0,0.0,33.5,23.8,202.8,1003.5,37.1,18.0,334.9,28.9,10.0,75.0,2023-06-02T05:16:25,2023-06-02T18:43:23,0.44,Partially cloudy
2023-06-03,"Khulna,Bangladesh",41.0,28.2,32.5,49.0,29.9,38.0,23.4,62.1,0.8,100.0,4.17,rain,0.0,0.0,42.1,32.8,188.6,1004.2,62.3,18.0,270.3,23.5,10.0,100.0,2023-06-03T05:16:18,2023-06-03T18:43:48,0.47,"Rain, Partially cloudy"
2023-06-04,"Khulna,Bangladesh",41.1,27.6,32.4,48.5,31.9,39.1,24.5,66.9,2.6,100.0,20.83,rain,0.0,0.0,43.9,30.2,193.4,1004.0,27.2,17.9,287.5,24.8,10.0,75.0,2023-06-04T05:16:13,2023-06-04T18:44:12,0.5,"Rain, Partially cloudy"
2023-06-05,"Khulna,Bangladesh",40.9,27.3,33.7,44.9,31.2,39.2,23.0,59.2,0.0,0.0,0.0,,0.0,0.0,32.4,22.0,174.3,1002.6,14.6,18.1,314.2,27.3,10.0,75.0,2023-06-05T05:16:10,2023-06-05T18:44:37,0.54,Clear
2023-06-06,"Khulna,Bangladesh",41.9,29.0,34.4,45.9,32.9,39.8,22.7,54.5,0.7,100.0,8.33,rain,0.0,0.0,29.2,31.7,191.7,1001.5,31.8,18.1,315.5,27.2,10.0,30.0,2023-06-06T05:16:07,2023-06-06T18:45:00,0.57,"Rain, Partially cloudy"
