,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
3771,Bogra,2023-05-31,41.5,28.7,34.3,43.7,29.8,36.9,19.5,44.9,0.0,0,0.0,,0.0,0.0,23.8,24.1,127.7,1003.9,28.7,17.6,337.3,29.1,10,10.0,2023-05-31T05:13:23,2023-05-31T18:47:13,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
3772,Bogra,2023-06-01,42.4,29.1,35.3,41.3,32.6,37.1,17.7,40.8,0.0,0,0.0,,0.0,0.0,32.4,16.2,223.5,1002.2,40.8,18.4,337.3,29.1,10,60.0,2023-06-01T05:13:13,2023-06-01T18:47:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41883099999"
3773,Bogra,2023-06-02,41.7,28.9,34.7,41.4,29.8,35.7,16.1,39.0,0.0,0,0.0,,0.0,0.0,49.0,25.9,197.9,1002.3,6.4,17.6,348.6,30.0,10,10.0,2023-06-02T05:13:04,2023-06-02T18:48:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"remote,41883099999"
3774,Bogra,2023-06-03,41.8,28.6,33.9,48.6,32.6,38.2,21.4,52.6,0.0,0,0.0,,0.0,0.0,44.3,20.5,168.1,1003.3,24.1,17.6,288.2,24.9,10,60.0,2023-06-03T05:12:57,2023-06-03T18:48:34,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41883099999"
3775,Bogra,2023-06-04,41.9,28.9,33.9,46.3,30.9,37.8,20.9,50.7,0.0,0,0.0,,0.0,0.0,33.5,20.9,151.1,1003.4,21.0,17.7,332.8,28.8,10,60.0,2023-06-04T05:12:50,2023-06-04T18:49:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41883099999"
3776,Bogra,2023-06-05,40.5,27.4,33.4,45.3,29.3,36.8,20.5,50.2,0.0,0,0.0,,0.0,0.0,27.0,19.8,134.8,1002.2,27.9,17.7,276.0,23.9,10,60.0,2023-06-05T05:12:45,2023-06-05T18:49:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
3777,Bogra,2023-06-06,41.7,28.1,34.4,44.7,29.4,36.8,19.3,43.1,0.0,0,0.0,,0.0,0.0,30.6,18.4,140.5,1001.2,17.7,17.7,254.4,21.9,10,10.0,2023-06-06T05:12:41,2023-06-06T18:49:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
3778,Bogra,2023-06-07,41.9,29.9,33.7,47.9,31.5,37.9,21.6,51.1,2.2,100,12.5,rain,0.0,0.0,45.4,31.3,150.5,1000.6,36.6,17.4,218.7,19.1,10,10.0,2023-06-07T05:12:38,2023-06-07T18:50:15,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42506099999,remote,41883099999"
3779,Bogra,2023-06-08,38.1,29.4,32.6,47.0,32.0,38.3,23.4,60.0,0.0,0,0.0,,0.0,0.0,32.4,22.0,147.0,1000.9,81.0,17.5,187.8,16.3,7,30.0,2023-06-08T05:12:36,2023-06-08T18:50:39,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
3780,Bogra,2023-06-09,34.9,26.2,30.3,45.5,26.2,35.8,24.3,71.9,0.0,0,0.0,,0.0,0.0,33.8,14.8,124.9,999.8,96.4,17.5,83.9,7.2,4,75.0,2023-06-09T05:12:35,2023-06-09T18:51:02,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"42506099999,remote,41883099999"
3781,Bogra,2023-06-10,33.4,25.4,29.6,38.9,25.4,33.0,22.9,68.5,0.4,100,16.67,rain,0.0,0.0,28.4,14.4,155.1,999.5,83.3,17.7,88.2,7.4,5,10.0,2023-06-10T05:12:36,2023-06-10T18:51:25,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999"
3782,Bogra,2023-06-11,39.0,26.9,31.2,43.9,29.5,36.4,24.0,68.3,1.3,100,12.5,rain,0.0,0.0,45.4,27.4,138.9,998.4,75.1,17.4,241.5,20.9,10,30.0,2023-06-11T05:12:37,2023-06-11T18:51:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3783,Bogra,2023-06-12,39.5,26.8,30.2,44.1,29.5,34.9,24.1,71.9,4.8,100,37.5,rain,0.0,0.0,40.3,21.6,138.5,999.1,89.2,17.3,240.8,20.7,10,60.0,2023-06-12T05:12:40,2023-06-12T18:52:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3784,Bogra,2023-06-13,40.0,26.6,31.4,44.4,26.6,36.4,23.9,67.4,1.2,100,12.5,rain,0.0,0.0,35.3,23.4,154.0,998.2,40.4,16.8,292.9,25.2,10,30.0,2023-06-13T05:12:44,2023-06-13T18:52:28,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3785,Bogra,2023-06-14,44.3,26.4,32.9,47.5,26.4,38.1,23.5,64.3,0.9,100,8.33,rain,0.0,0.0,55.8,31.7,149.3,997.2,48.7,17.5,298.0,25.9,10,75.0,2023-06-14T05:12:49,2023-06-14T18:52:48,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42506099999,remote,41883099999"
3786,Bogra,2023-06-15,42.9,27.7,33.2,51.0,32.0,39.6,23.8,63.3,0.4,100,8.33,rain,0.0,0.0,58.7,43.9,153.5,997.4,76.2,17.5,223.5,19.4,9,75.0,2023-06-15T05:12:55,2023-06-15T18:53:07,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42506099999,remote,41883099999"
3787,Bogra,2023-06-16,41.9,27.7,32.9,48.7,31.3,39.2,24.3,65.0,1.8,100,33.33,rain,0.0,0.0,56.9,28.1,154.4,998.2,56.8,17.7,227.7,19.7,10,75.0,2023-06-16T05:13:02,2023-06-16T18:53:25,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3788,Bogra,2023-06-17,39.0,26.1,30.2,47.7,26.1,36.0,25.2,76.3,19.1,100,50.0,rain,0.0,0.0,56.2,33.5,157.4,1000.5,88.6,16.2,175.6,15.3,9,75.0,2023-06-17T05:13:10,2023-06-17T18:53:42,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3789,Bogra,2023-06-18,38.4,24.0,28.1,47.4,24.0,31.4,24.1,80.2,30.3,100,66.67,rain,0.0,0.0,60.8,53.6,138.0,1002.1,86.8,15.6,210.2,18.2,9,75.0,2023-06-18T05:13:19,2023-06-18T18:53:59,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3790,Bogra,2023-06-19,31.0,24.5,27.5,38.9,24.5,30.8,24.3,83.4,21.8,100,66.67,rain,0.0,0.0,31.0,24.5,129.2,1002.3,93.8,14.7,94.3,8.3,5,60.0,2023-06-19T05:13:29,2023-06-19T18:54:14,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3791,Bogra,2023-06-20,34.7,25.6,29.7,46.7,25.6,35.1,25.6,79.7,37.4,100,37.5,rain,0.0,0.0,42.5,25.2,169.9,1001.8,90.2,15.2,250.7,21.7,8,75.0,2023-06-20T05:13:40,2023-06-20T18:54:29,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3792,Bogra,2023-06-21,34.3,25.7,29.0,42.7,25.7,34.2,25.5,82.2,12.0,100,58.33,rain,0.0,0.0,42.8,20.5,159.4,1002.4,94.6,15.6,188.1,16.4,7,60.0,2023-06-21T05:13:52,2023-06-21T18:54:42,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3793,Bogra,2023-06-22,33.6,25.3,29.1,44.8,25.3,34.0,25.3,81.1,13.8,100,54.17,rain,0.0,0.0,37.4,19.8,144.0,1002.8,66.0,14.8,283.4,24.5,9,30.0,2023-06-22T05:14:05,2023-06-22T18:54:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3794,Bogra,2023-06-23,35.7,26.3,30.4,43.8,26.3,35.8,24.8,73.9,4.5,100,29.17,rain,0.0,0.0,25.2,20.2,136.3,1002.3,55.9,17.8,232.9,20.2,8,30.0,2023-06-23T05:14:19,2023-06-23T18:55:07,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3795,Bogra,2023-06-24,34.3,26.9,30.3,42.5,30.4,36.4,25.2,75.1,0.9,100,33.33,rain,0.0,0.0,29.5,23.4,115.3,1001.3,51.1,17.6,248.8,21.5,9,30.0,2023-06-24T05:14:33,2023-06-24T18:55:17,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3796,Bogra,2023-06-25,34.2,26.2,30.2,42.2,26.2,35.4,24.7,73.4,0.8,100,25.0,rain,0.0,0.0,34.9,26.6,119.2,1001.8,53.1,17.6,247.4,21.6,8,30.0,2023-06-25T05:14:49,2023-06-25T18:55:27,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3797,Bogra,2023-06-26,32.9,26.6,29.3,39.0,26.6,34.2,24.7,77.4,3.6,100,29.17,rain,0.0,0.0,40.7,28.4,126.2,1002.1,67.3,17.2,251.0,21.6,8,30.0,2023-06-26T05:15:05,2023-06-26T18:55:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3798,Bogra,2023-06-27,31.4,26.4,27.6,38.3,26.4,31.2,25.0,85.6,13.2,100,58.33,rain,0.0,0.0,38.5,23.8,131.2,1002.9,95.1,13.8,69.7,6.1,5,10.0,2023-06-27T05:15:22,2023-06-27T18:55:43,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3799,Bogra,2023-06-28,32.3,25.9,28.1,39.2,25.9,32.2,25.2,84.4,38.1,100,79.17,rain,0.0,0.0,40.3,26.3,142.9,1004.3,85.6,8.2,203.8,17.5,9,30.0,2023-06-28T05:15:40,2023-06-28T18:55:49,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3800,Bogra,2023-06-29,30.9,26.1,27.8,38.4,26.1,31.0,25.0,85.1,19.7,100,50.0,rain,0.0,0.0,37.1,20.5,151.9,1004.3,89.8,15.3,162.9,14.1,7,30.0,2023-06-29T05:15:59,2023-06-29T18:55:55,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3801,Bogra,2023-06-30,32.2,25.4,27.7,39.3,25.4,30.9,25.2,86.6,20.1,100,54.17,rain,0.0,0.0,29.9,14.8,164.2,1003.3,92.0,15.4,155.7,13.4,8,30.0,2023-06-30T05:16:18,2023-06-30T18:55:59,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3802,Bogra,2023-07-01,31.6,25.7,28.2,41.6,25.7,32.9,25.5,85.2,13.1,100,54.17,rain,0.0,0.0,21.2,12.2,157.3,1003.2,91.1,14.7,95.1,8.2,4,30.0,2023-07-01T05:16:38,2023-07-01T18:56:02,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3803,Bogra,2023-07-02,31.9,25.8,28.5,43.6,25.8,34.2,25.9,86.1,17.6,100,66.67,rain,0.0,0.0,36.0,16.2,152.5,1002.5,93.5,13.9,85.6,7.5,3,30.0,2023-07-02T05:16:59,2023-07-02T18:56:04,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3804,Bogra,2023-07-03,31.1,25.9,28.2,41.5,25.9,33.4,26.0,87.8,37.7,100,70.83,rain,0.0,0.0,31.0,13.0,167.8,1002.7,97.7,10.8,121.8,10.6,5,30.0,2023-07-03T05:17:20,2023-07-03T18:56:04,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3805,Bogra,2023-07-04,33.4,26.3,28.7,42.7,26.3,34.1,25.9,85.6,22.2,100,66.67,rain,0.0,0.0,28.4,11.5,118.4,1002.1,91.9,14.2,126.5,10.8,6,30.0,2023-07-04T05:17:42,2023-07-04T18:56:04,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3806,Bogra,2023-07-05,34.8,26.5,30.5,42.7,26.5,37.0,25.8,77.2,8.6,100,70.83,rain,0.0,0.0,27.0,15.5,119.5,1001.0,81.8,16.8,253.2,21.9,9,30.0,2023-07-05T05:18:05,2023-07-05T18:56:02,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3807,Bogra,2023-07-06,33.0,27.2,29.7,41.8,31.1,36.4,25.8,80.1,13.9,100,70.83,rain,0.0,0.0,35.6,25.9,142.3,1002.5,88.6,16.4,267.0,23.0,8,30.0,2023-07-06T05:18:28,2023-07-06T18:55:59,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3808,Bogra,2023-07-07,32.9,26.2,29.6,40.8,26.2,35.6,25.7,80.7,11.7,100,66.67,rain,0.0,0.0,33.1,19.8,132.1,1004.3,91.9,16.3,284.8,24.6,8,30.0,2023-07-07T05:18:52,2023-07-07T18:55:55,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3809,Bogra,2023-07-08,33.1,26.8,29.8,43.1,30.2,36.5,25.9,80.5,9.5,100,54.17,rain,0.0,0.0,26.3,18.4,140.5,1005.0,71.3,15.8,287.5,24.9,9,30.0,2023-07-08T05:19:16,2023-07-08T18:55:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3810,Bogra,2023-07-09,34.7,27.1,30.4,46.3,30.6,37.0,25.5,76.3,2.5,100,58.33,rain,0.0,0.0,23.8,14.8,152.1,1003.9,83.5,16.8,231.5,19.9,9,30.0,2023-07-09T05:19:40,2023-07-09T18:55:43,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41883099999"
3811,Bogra,2023-07-10,35.3,27.2,30.5,45.2,31.0,37.7,25.9,77.5,8.3,100,58.33,rain,0.0,0.0,30.2,16.2,161.1,1003.0,92.5,14.4,240.7,20.9,9,30.0,2023-07-10T05:20:05,2023-07-10T18:55:35,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3812,Bogra,2023-07-11,34.5,27.2,30.2,41.5,31.0,37.1,25.8,78.4,13.6,100,62.5,rain,0.0,0.0,45.0,23.0,180.8,1003.0,99.0,15.5,250.3,21.5,8,30.0,2023-07-11T05:20:30,2023-07-11T18:55:26,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3813,Bogra,2023-07-12,32.9,26.9,29.7,41.0,30.4,35.3,25.1,77.0,0.9,100,29.17,rain,0.0,0.0,42.1,20.2,178.5,1003.4,95.1,21.0,182.8,15.9,6,30.0,2023-07-12T05:20:56,2023-07-12T18:55:16,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42506099999,remote,41883099999"
3814,Bogra,2023-07-13,34.2,26.6,29.7,40.7,26.6,35.3,25.3,78.5,9.9,100,50.0,rain,0.0,0.0,39.6,20.9,170.4,1003.2,90.7,18.3,250.8,21.7,9,30.0,2023-07-13T05:21:22,2023-07-13T18:55:04,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42506099999,remote,41883099999"
3815,Bogra,2023-07-14,33.1,26.6,28.7,42.3,26.6,33.9,25.5,83.5,22.0,100,58.33,rain,0.0,0.0,26.3,16.6,134.3,1003.2,88.9,15.0,108.1,9.4,6,30.0,2023-07-14T05:21:49,2023-07-14T18:54:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3816,Bogra,2023-07-15,33.6,26.3,29.5,45.3,26.3,35.4,25.6,80.4,7.0,100,50.0,rain,0.0,0.0,37.4,20.9,118.3,1002.3,82.5,17.1,251.1,21.5,8,30.0,2023-07-15T05:22:15,2023-07-15T18:54:37,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3817,Bogra,2023-07-16,33.1,26.3,29.1,44.9,26.3,33.9,25.0,78.9,4.0,100,50.0,rain,0.0,0.0,40.7,27.7,119.3,1001.5,94.7,18.9,183.4,15.8,7,30.0,2023-07-16T05:22:42,2023-07-16T18:54:22,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42506099999,remote,41883099999"
3818,Bogra,2023-07-17,33.2,26.5,29.6,43.6,26.5,35.0,25.1,77.8,2.6,100,29.17,rain,0.0,0.0,29.5,24.1,106.8,1001.0,80.7,20.0,263.3,22.8,9,30.0,2023-07-17T05:23:09,2023-07-17T18:54:05,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3819,Bogra,2023-07-18,36.1,27.1,30.7,44.8,30.6,36.9,25.1,73.5,1.4,100,20.83,rain,0.0,0.0,29.2,19.4,118.9,1000.5,71.2,20.6,246.4,21.2,9,60.0,2023-07-18T05:23:37,2023-07-18T18:53:48,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3820,Bogra,2023-07-19,35.6,27.2,31.3,46.8,30.8,38.2,25.4,72.0,0.1,100,4.17,rain,0.0,0.0,31.0,20.9,132.1,999.5,57.9,20.7,296.5,25.5,9,60.0,2023-07-19T05:24:04,2023-07-19T18:53:28,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999"
3821,Bogra,2023-07-20,36.0,27.6,31.6,45.8,31.8,38.8,25.4,70.9,0.2,100,8.33,rain,0.0,0.0,29.2,22.3,128.4,1000.0,50.3,18.5,238.0,20.7,9,60.0,2023-07-20T05:24:32,2023-07-20T18:53:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3822,Bogra,2023-07-21,34.8,27.1,30.7,43.1,30.8,37.5,25.5,75.2,4.0,100,41.67,rain,0.0,0.0,33.5,22.3,109.3,1002.9,76.1,16.9,267.9,23.1,10,60.0,2023-07-21T05:25:00,2023-07-21T18:52:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3823,Bogra,2023-07-22,34.4,27.2,30.2,42.3,30.9,36.6,25.5,77.4,0.2,100,8.33,rain,0.0,0.0,32.8,20.2,118.9,1006.0,81.7,17.6,222.4,19.2,9,60.0,2023-07-22T05:25:28,2023-07-22T18:52:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999"
3824,Bogra,2023-07-23,36.0,28.0,31.6,43.8,32.9,37.9,24.8,69.0,0.1,100,4.17,rain,0.0,0.0,19.4,19.8,148.2,1005.6,73.2,17.5,306.9,26.4,10,30.0,2023-07-23T05:25:56,2023-07-23T18:52:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42506099999,remote,41883099999"
3825,Bogra,2023-07-24,36.0,28.1,31.9,44.1,32.8,38.8,25.0,68.1,3.6,100,33.33,rain,0.0,0.0,19.1,11.5,164.5,1003.5,83.4,17.1,233.4,20.1,9,60.0,2023-07-24T05:26:24,2023-07-24T18:51:34,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3826,Bogra,2023-07-25,36.9,28.1,32.3,45.9,32.5,39.4,24.9,66.4,1.0,100,4.17,rain,0.0,0.0,28.4,16.9,143.8,1003.5,76.2,17.6,302.4,26.2,10,30.0,2023-07-25T05:26:52,2023-07-25T18:51:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42506099999,remote,41883099999"
3827,Bogra,2023-07-26,34.2,28.4,31.1,42.5,33.7,37.7,25.1,71.2,4.9,100,33.33,rain,0.0,0.0,26.3,19.8,133.0,1004.2,82.2,15.8,205.1,17.7,8,30.0,2023-07-26T05:27:21,2023-07-26T18:50:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3828,Bogra,2023-07-27,34.6,27.5,31.0,45.7,31.4,37.7,25.2,72.6,3.6,100,33.33,rain,0.0,0.0,29.2,19.4,150.9,1003.2,82.7,16.3,210.0,18.0,8,30.0,2023-07-27T05:27:49,2023-07-27T18:50:11,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3829,Bogra,2023-07-28,33.6,27.6,30.6,46.7,31.6,37.0,25.2,74.2,7.3,100,25.0,rain,0.0,0.0,26.3,15.1,151.7,1000.5,80.2,16.7,197.0,17.0,8,30.0,2023-07-28T05:28:17,2023-07-28T18:49:41,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3830,Bogra,2023-07-29,33.9,27.2,30.5,49.1,31.1,37.8,25.8,76.8,3.2,100,41.67,rain,0.0,0.0,24.5,18.4,119.3,999.4,75.1,17.4,214.4,18.4,8,30.0,2023-07-29T05:28:45,2023-07-29T18:49:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3831,Bogra,2023-07-30,36.1,25.4,31.5,44.8,25.4,38.3,25.2,70.8,4.2,100,41.67,rain,0.0,0.0,16.6,11.9,119.2,998.0,63.3,17.0,236.8,20.4,8,30.0,2023-07-30T05:29:13,2023-07-30T18:48:38,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3832,Bogra,2023-07-31,38.2,29.1,33.4,50.1,34.8,42.0,25.6,65.2,3.5,100,25.0,rain,0.0,0.0,12.6,8.3,167.2,996.5,73.1,17.7,290.0,25.2,10,60.0,2023-07-31T05:29:41,2023-07-31T18:48:04,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
3833,Bogra,2023-08-01,37.7,28.8,32.7,48.6,33.7,40.9,25.6,67.7,5.2,100,33.33,rain,0.0,0.0,49.3,25.6,101.7,995.1,88.8,16.7,281.8,24.3,9,30.0,2023-08-01T05:30:09,2023-08-01T18:47:29,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3834,Bogra,2023-08-02,32.7,27.7,30.0,41.5,32.0,36.2,25.2,76.1,5.3,100,37.5,rain,0.0,0.0,52.9,34.9,115.8,997.1,99.5,14.6,171.0,14.8,6,30.0,2023-08-02T05:30:37,2023-08-02T18:46:54,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3835,Bogra,2023-08-03,32.5,26.5,29.3,40.2,26.5,35.4,25.8,82.0,7.2,100,62.5,rain,0.0,0.0,35.3,26.3,123.9,999.5,90.6,14.4,219.8,19.0,7,30.0,2023-08-03T05:31:05,2023-08-03T18:46:17,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3836,Bogra,2023-08-04,32.9,27.0,29.8,40.3,30.5,36.1,25.6,78.9,16.2,100,79.17,rain,0.0,0.0,37.8,17.3,151.3,1001.9,93.6,12.4,246.3,21.3,8,30.0,2023-08-04T05:31:33,2023-08-04T18:45:39,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3837,Bogra,2023-08-05,32.4,26.5,29.0,40.5,26.5,34.1,25.3,81.4,11.7,100,50.0,rain,0.0,0.0,36.4,17.6,170.0,1002.6,100.0,12.0,198.5,17.1,8,30.0,2023-08-05T05:32:00,2023-08-05T18:45:00,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42506099999,remote,41883099999"
3838,Bogra,2023-08-06,30.1,26.4,28.1,37.8,26.4,32.2,25.8,87.7,7.3,100,66.67,rain,0.0,0.0,30.6,17.3,203.1,999.2,99.5,18.3,92.0,7.8,3,30.0,2023-08-06T05:32:28,2023-08-06T18:44:20,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3839,Bogra,2023-08-07,32.5,26.3,28.3,41.2,26.3,33.1,26.1,88.2,31.3,100,87.5,rain,0.0,0.0,37.1,21.6,267.7,996.5,98.7,12.8,215.6,18.7,8,30.0,2023-08-07T05:32:55,2023-08-07T18:43:38,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3840,Bogra,2023-08-08,28.7,25.6,26.7,36.1,25.6,28.3,25.5,93.4,51.4,100,70.83,rain,0.0,0.0,38.5,25.9,248.9,998.5,99.5,13.2,73.9,6.5,6,10.0,2023-08-08T05:33:22,2023-08-08T18:42:56,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3841,Bogra,2023-08-09,32.9,25.7,29.2,46.4,25.7,34.4,25.2,80.1,8.7,100,62.5,rain,0.0,0.0,32.8,14.0,227.2,1003.0,83.3,15.2,291.8,25.1,9,30.0,2023-08-09T05:33:49,2023-08-09T18:42:13,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3842,Bogra,2023-08-10,33.1,26.7,29.6,40.5,26.7,35.4,25.5,79.4,6.6,100,66.67,rain,0.0,0.0,17.3,12.6,216.8,1004.4,90.9,14.9,224.0,19.4,9,30.0,2023-08-10T05:34:16,2023-08-10T18:41:29,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
3843,Bogra,2023-08-11,35.1,27.1,30.2,45.1,30.6,36.9,25.6,77.3,18.4,100,79.17,rain,0.0,0.0,23.0,14.0,186.0,1003.6,94.5,10.8,272.8,23.5,9,30.0,2023-08-11T05:34:42,2023-08-11T18:40:44,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
